station_id,station_type,access_mode,port_name,equipment_id,address,slide_mm,cad_x,cad_y,cad_z,draw_x,draw_y
29562,DUAL_ACCESS,ZFS_LEFT,4AFZ31-244,4AFZ31-244,5399,388,69394.50933333334,-140203.14114888,0.0,10192.999930469334,3413.813381910004
29563,DUAL_ACCESS,ZFS_LEFT,4AFZ31-245,4AFZ31-245,5399,836,69394.50933333334,-140203.14114888,0.0,10192.999930469334,3413.813381910004
29564,DUAL_ACCESS,ZFS_LEFT,4AFZ31-246,4AFZ31-246,5399,1284,69394.50933333334,-140203.14114888,0.0,10192.999930469334,3413.813381910004
29565,DUAL_ACCESS,ZFS_LEFT,4AFZ31-247,4AFZ31-247,5399,1826,69394.50933333334,-140203.14114888,0.0,10192.999930469334,3413.813381910004
29566,DUAL_ACCESS,ZFS_LEFT,4AFZ31-248,4AFZ31-248,5400,283,69394.50933333334,-140269.80781554666,0.0,10192.999930469334,3480.480048576661
29567,DUAL_ACCESS,ZFS_LEFT,4AFZ31-249,4AFZ31-249,5400,730,69394.50933333334,-140269.80781554666,0.0,10192.999930469334,3480.480048576661
29568,DUAL_ACCESS,ZFS_LEFT,4AFZ31-250,4AFZ31-250,5400,1178,69394.50933333334,-140269.80781554666,0.0,10192.999930469334,3480.480048576661
29569,DUAL_ACCESS,ZFS_LEFT,4AFZ31-251,4AFZ31-251,5400,1719,69394.50933333334,-140269.80781554666,0.0,10192.999930469334,3480.480048576661
29570,DUAL_ACCESS,ZFS_LEFT,4AFZ31-252,4AFZ31-252,5401,321,69394.50933333334,-140331.46094253333,0.0,10192.999930469334,3542.133175563329
29571,DUAL_ACCESS,ZFS_LEFT,4AFZ31-253,4AFZ31-253,5401,770,69394.50933333334,-140331.46094253333,0.0,10192.999930469334,3542.133175563329
29572,DUAL_ACCESS,ZFS_LEFT,4AFZ31-254,4AFZ31-254,5401,1217,69394.50933333334,-140331.46094253333,0.0,10192.999930469334,3542.133175563329
19603,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-301,4AFZ31-301,5421,1126,69458.50933333334,-139615.59427596,0.0,10256.999930469334,2826.2665089899965
19604,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-302,4AFZ31-302,5422,183,69458.50933333334,-139568.92760929334,0.0,10256.999930469334,2779.5998423233395
19605,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-303,4AFZ31-303,5422,631,69458.50933333334,-139568.92760929334,0.0,10256.999930469334,2779.5998423233395
19606,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-304,4AFZ31-304,5422,1080,69458.50933333334,-139568.92760929334,0.0,10256.999930469334,2779.5998423233395
19607,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-305,4AFZ31-305,5422,1623,69458.50933333334,-139568.92760929334,0.0,10256.999930469334,2779.5998423233395
19608,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-306,4AFZ31-306,5423,78,69458.50933333334,-139502.26094262666,0.0,10256.999930469334,2712.9331756566535
19609,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-307,4AFZ31-307,5423,525,69458.50933333334,-139502.26094262666,0.0,10256.999930469334,2712.9331756566535
19610,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-308,4AFZ31-308,5423,972,69458.50933333334,-139502.26094262666,0.0,10256.999930469334,2712.9331756566535
19611,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-309,4AFZ31-309,5423,1510,69458.50933333334,-139502.26094262666,0.0,10256.999930469334,2712.9331756566535
19612,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-310,4AFZ31-310,5423,1958,69458.50933333334,-139502.26094262666,0.0,10256.999930469334,2712.9331756566535
19613,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-311,4AFZ31-311,5424,415,69458.50933333334,-139435.59427596,0.0,10256.999930469334,2646.2665089899965
19614,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-312,4AFZ31-312,5424,862,69458.50933333334,-139435.59427596,0.0,10256.999930469334,2646.2665089899965
19615,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-313,4AFZ31-313,5424,1403,69458.50933333334,-139435.59427596,0.0,10256.999930469334,2646.2665089899965
19616,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-314,4AFZ31-314,5424,1851,69458.50933333334,-139435.59427596,0.0,10256.999930469334,2646.2665089899965
19617,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-315,4AFZ31-315,5425,306,69458.50933333334,-139368.92760929334,0.0,10256.999930469334,2579.5998423233395
19618,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-316,4AFZ31-316,5425,754,69458.50933333334,-139368.92760929334,0.0,10256.999930469334,2579.5998423233395
19619,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-317,4AFZ31-317,5425,1293,69458.50933333334,-139368.92760929334,0.0,10256.999930469334,2579.5998423233395
19620,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-318,4AFZ31-318,5425,1741,69458.50933333334,-139368.92760929334,0.0,10256.999930469334,2579.5998423233395
19621,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-319,4AFZ31-319,5432,579,69458.50933333334,-139242.92781017002,0.0,10256.999930469334,2453.6000432000146
19622,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-320,4AFZ31-320,5432,1027,69458.50933333334,-139242.92781017002,0.0,10256.999930469334,2453.6000432000146
19623,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-321,4AFZ31-321,5432,1474,69458.50933333334,-139242.92781017002,0.0,10256.999930469334,2453.6000432000146
19624,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-322,4AFZ31-322,5432,1924,69458.50933333334,-139242.92781017002,0.0,10256.999930469334,2453.6000432000146
19625,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-323,4AFZ31-323,5433,464,69458.50933333334,-139176.26114350333,0.0,10256.999930469334,2386.9333765333286
19626,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-324,4AFZ31-324,5433,919,69458.50933333334,-139176.26114350333,0.0,10256.999930469334,2386.9333765333286
19627,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-325,4AFZ31-325,5433,1368,69458.50933333334,-139176.26114350333,0.0,10256.999930469334,2386.9333765333286
19628,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-326,4AFZ31-326,5433,1815,69458.50933333334,-139176.26114350333,0.0,10256.999930469334,2386.9333765333286
19629,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-327,4AFZ31-327,5434,356,69458.50944248399,-139109.59447683668,0.0,10257.00003961999,2320.2667098666716
19630,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-328,4AFZ31-328,5434,805,69458.50944248399,-139109.59447683668,0.0,10257.00003961999,2320.2667098666716
19631,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-329,4AFZ31-329,5434,1259,69458.50944248399,-139109.59447683668,0.0,10257.00003961999,2320.2667098666716
19632,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-330,4AFZ31-330,5434,1707,69458.50944248399,-139109.59447683668,0.0,10257.00003961999,2320.2667098666716
19633,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-331,4AFZ31-331,5435,244,69458.50944248399,-139042.92781017002,0.0,10257.00003961999,2253.6000432000146
19634,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-332,4AFZ31-332,5435,694,69458.50944248399,-139042.92781017002,0.0,10257.00003961999,2253.6000432000146
19635,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-333,4AFZ31-333,5435,1147,69458.50944248399,-139042.92781017002,0.0,10257.00003961999,2253.6000432000146
19636,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-334,4AFZ31-334,5436,52,69458.50933333334,-138991.26094271333,0.0,10256.999930469334,2201.9331757433247
19637,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-335,4AFZ31-335,5436,582,69458.50933333334,-138991.26094271333,0.0,10256.999930469334,2201.9331757433247
19638,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-336,4AFZ31-336,5436,1032,69458.50933333334,-138991.26094271333,0.0,10256.999930469334,2201.9331757433247
19639,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-337,4AFZ31-337,5436,1486,69458.50933333334,-138991.26094271333,0.0,10256.999930469334,2201.9331757433247
19640,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-338,4AFZ31-338,5436,1937,69458.50933333334,-138991.26094271333,0.0,10256.999930469334,2201.9331757433247
29573,DUAL_ACCESS,ZFS_LEFT,4AFZ31-401,4AFZ31-401,5407,70,69458.50933333334,-140356.26094256333,0.0,10256.999930469334,3566.9331755933235
29574,DUAL_ACCESS,ZFS_LEFT,4AFZ31-402,4AFZ31-402,5407,519,69458.50933333334,-140356.26094256333,0.0,10256.999930469334,3566.9331755933235
29575,DUAL_ACCESS,ZFS_LEFT,4AFZ31-403,4AFZ31-403,5407,966,69458.50933333334,-140356.26094256333,0.0,10256.999930469334,3566.9331755933235
29576,DUAL_ACCESS,ZFS_LEFT,4AFZ31-404,4AFZ31-404,5407,1415,69458.50933333334,-140356.26094256333,0.0,10256.999930469334,3566.9331755933235
29577,DUAL_ACCESS,ZFS_LEFT,4AFZ31-405,4AFZ31-405,5407,1953,69458.50933333334,-140356.26094256333,0.0,10256.999930469334,3566.9331755933235
29578,DUAL_ACCESS,ZFS_LEFT,4AFZ31-406,4AFZ31-406,5407,2401,69458.50933333334,-140356.26094256333,0.0,10256.999930469334,3566.9331755933235
29579,DUAL_ACCESS,ZFS_LEFT,4AFZ31-407,4AFZ31-407,5407,2850,69458.50933333334,-140356.26094256333,0.0,10256.999930469334,3566.9331755933235
29580,DUAL_ACCESS,ZFS_LEFT,4AFZ31-408,4AFZ31-408,5408,490,69458.50933333334,-140262.27448198333,0.0,10256.999930469334,3472.946715013328
29581,DUAL_ACCESS,ZFS_LEFT,4AFZ31-409,4AFZ31-409,5409,144,69458.50944248367,-140232.54119159,0.0,10257.00003961967,3443.2134246199857
29582,DUAL_ACCESS,ZFS_LEFT,4AFZ31-410,4AFZ31-410,5409,592,69458.50944248367,-140232.54119159,0.0,10257.00003961967,3443.2134246199857
29583,DUAL_ACCESS,ZFS_LEFT,4AFZ31-411,4AFZ31-411,5409,1039,69458.50944248367,-140232.54119159,0.0,10257.00003961967,3443.2134246199857
29584,DUAL_ACCESS,ZFS_LEFT,4AFZ31-412,4AFZ31-412,5410,381,69458.50933333334,-140195.60781531667,0.0,10256.999930469334,3406.280048346671
29585,DUAL_ACCESS,ZFS_LEFT,4AFZ31-413,4AFZ31-413,5410,921,69458.50933333334,-140195.60781531667,0.0,10256.999930469334,3406.280048346671
29586,DUAL_ACCESS,ZFS_LEFT,4AFZ31-414,4AFZ31-414,5410,1369,69458.50933333334,-140195.60781531667,0.0,10256.999930469334,3406.280048346671
29587,DUAL_ACCESS,ZFS_LEFT,4AFZ31-415,4AFZ31-415,5411,123,69458.50933333334,-140138.77448198333,0.0,10256.999930469334,3349.446715013328
29588,DUAL_ACCESS,ZFS_LEFT,4AFZ31-416,4AFZ31-416,5411,571,69458.50933333334,-140138.77448198333,0.0,10256.999930469334,3349.446715013328
29589,DUAL_ACCESS,ZFS_LEFT,4AFZ31-417,4AFZ31-417,5411,1110,69458.50933333334,-140138.77448198333,0.0,10256.999930469334,3349.446715013328
29590,DUAL_ACCESS,ZFS_LEFT,4AFZ31-418,4AFZ31-418,5411,1558,69458.50933333334,-140138.77448198333,0.0,10256.999930469334,3349.446715013328
29591,DUAL_ACCESS,ZFS_LEFT,4AFZ31-419,4AFZ31-419,5411,2007,69458.50933333334,-140138.77448198333,0.0,10256.999930469334,3349.446715013328
29610,DUAL_ACCESS,ZFS_LEFT,4AFZ31-438,4AFZ31-438,5422,77,69458.50933333334,-139568.92760929334,0.0,10256.999930469334,2779.5998423233395
29611,DUAL_ACCESS,ZFS_LEFT,4AFZ31-439,4AFZ31-439,5422,525,69458.50933333334,-139568.92760929334,0.0,10256.999930469334,2779.5998423233395
29612,DUAL_ACCESS,ZFS_LEFT,4AFZ31-440,4AFZ31-440,5422,971,69458.50933333334,-139568.92760929334,0.0,10256.999930469334,2779.5998423233395
29613,DUAL_ACCESS,ZFS_LEFT,4AFZ31-441,4AFZ31-441,5422,1421,69458.50933333334,-139568.92760929334,0.0,10256.999930469334,2779.5998423233395
29614,DUAL_ACCESS,ZFS_LEFT,4AFZ31-442,4AFZ31-442,5422,1962,69458.50933333334,-139568.92760929334,0.0,10256.999930469334,2779.5998423233395
29615,DUAL_ACCESS,ZFS_LEFT,4AFZ31-443,4AFZ31-443,5423,416,69458.50933333334,-139502.26094262666,0.0,10256.999930469334,2712.9331756566535
29616,DUAL_ACCESS,ZFS_LEFT,4AFZ31-444,4AFZ31-444,5423,864,69458.50933333334,-139502.26094262666,0.0,10256.999930469334,2712.9331756566535
29617,DUAL_ACCESS,ZFS_LEFT,4AFZ31-445,4AFZ31-445,5423,1311,69458.50933333334,-139502.26094262666,0.0,10256.999930469334,2712.9331756566535
29618,DUAL_ACCESS,ZFS_LEFT,4AFZ31-446,4AFZ31-446,5423,1850,69458.50933333334,-139502.26094262666,0.0,10256.999930469334,2712.9331756566535
29619,DUAL_ACCESS,ZFS_LEFT,4AFZ31-447,4AFZ31-447,5424,307,69458.50933333334,-139435.59427596,0.0,10256.999930469334,2646.2665089899965
29620,DUAL_ACCESS,ZFS_LEFT,4AFZ31-448,4AFZ31-448,5424,754,69458.50933333334,-139435.59427596,0.0,10256.999930469334,2646.2665089899965
29621,DUAL_ACCESS,ZFS_LEFT,4AFZ31-449,4AFZ31-449,5424,1202,69458.50933333334,-139435.59427596,0.0,10256.999930469334,2646.2665089899965
29622,DUAL_ACCESS,ZFS_LEFT,4AFZ31-450,4AFZ31-450,5424,1741,69458.50933333334,-139435.59427596,0.0,10256.999930469334,2646.2665089899965
29623,DUAL_ACCESS,ZFS_LEFT,4AFZ31-451,4AFZ31-451,5425,196,69458.50933333334,-139368.92760929334,0.0,10256.999930469334,2579.5998423233395
29624,DUAL_ACCESS,ZFS_LEFT,4AFZ31-452,4AFZ31-452,5425,645,69458.50933333334,-139368.92760929334,0.0,10256.999930469334,2579.5998423233395
29625,DUAL_ACCESS,ZFS_LEFT,4AFZ31-453,4AFZ31-453,5425,1095,69458.50933333334,-139368.92760929334,0.0,10256.999930469334,2579.5998423233395
29626,DUAL_ACCESS,ZFS_LEFT,4AFZ31-454,4AFZ31-454,5425,1634,69458.50933333334,-139368.92760929334,0.0,10256.999930469334,2579.5998423233395
29627,DUAL_ACCESS,ZFS_LEFT,4AFZ31-455,4AFZ31-455,5425,2084,69458.50933333334,-139368.92760929334,0.0,10256.999930469334,2579.5998423233395
37718,DUAL_ACCESS,ZFS_LEFT,4AFZ31-456,4AFZ31-456,5436,361,69458.50933333334,-138991.26094271333,0.0,10256.999930469334,2201.9331757433247
37719,DUAL_ACCESS,ZFS_LEFT,4AFZ31-457,4AFZ31-457,5436,815,69458.50933333334,-138991.26094271333,0.0,10256.999930469334,2201.9331757433247
37720,DUAL_ACCESS,ZFS_LEFT,4AFZ31-458,4AFZ31-458,5436,1269,69458.50933333334,-138991.26094271333,0.0,10256.999930469334,2201.9331757433247
37721,DUAL_ACCESS,ZFS_LEFT,4AFZ31-459,4AFZ31-459,5436,1722,69458.50933333334,-138991.26094271333,0.0,10256.999930469334,2201.9331757433247
37757,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-501,4AFZ31-501,5428,1409,69554.27610915067,-139264.69433333335,0.0,10352.766706286668,2475.3665663633437
37758,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-502,4AFZ31-502,5428,1861,69554.27610915067,-139264.69433333335,0.0,10352.766706286668,2475.3665663633437
37759,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-503,4AFZ31-503,5429,297,69620.94277581733,-139264.69433333335,0.0,10419.433372953325,2475.3665663633437
37760,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-504,4AFZ31-504,5429,751,69620.94277581733,-139264.69433333335,0.0,10419.433372953325,2475.3665663633437
37761,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-505,4AFZ31-505,5429,1296,69620.94277581733,-139264.69433333335,0.0,10419.433372953325,2475.3665663633437
37762,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-506,4AFZ31-506,5430,110,69675.109442484,-139264.69433333335,0.0,10473.600039619996,2475.3665663633437
37763,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-507,4AFZ31-507,5430,563,69675.109442484,-139264.69433333335,0.0,10473.600039619996,2475.3665663633437
37764,DUAL_ACCESS,ZFS_RIGHT,4AFZ31-508,4AFZ31-508,5430,1019,69675.109442484,-139264.69433333335,0.0,10473.600039619996,2475.3665663633437
14932,DUAL_ACCESS,UNIVERSAL,4AFZ32-001,4AFZ32-001,5474,318,69803.60944248366,-140432.02733333333,0.0,10602.100039619661,3642.699566363328
35032,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-101,4AFZ32-101,5445,1303,69774.50933333334,-139117.12781017,0.0,10572.999930469334,2327.800043199997
19652,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-102,4AFZ32-102,5446,61,69774.50933333334,-139173.96114350334,0.0,10572.999930469334,2384.63337653334
19653,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-103,4AFZ32-103,5446,507,69774.50933333334,-139173.96114350334,0.0,10572.999930469334,2384.63337653334
19654,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-104,4AFZ32-104,5446,956,69774.50933333334,-139173.96114350334,0.0,10572.999930469334,2384.63337653334
19655,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-105,4AFZ32-105,5446,1493,69774.50933333334,-139173.96114350334,0.0,10572.999930469334,2384.63337653334
19656,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-106,4AFZ32-106,5446,1944,69774.50933333334,-139173.96114350334,0.0,10572.999930469334,2384.63337653334
19657,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-107,4AFZ32-107,5449,84,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
19658,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-108,4AFZ32-108,5449,533,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
19659,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-109,4AFZ32-109,5449,980,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
19660,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-110,4AFZ32-110,5449,1428,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
19661,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-111,4AFZ32-111,5449,1967,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
19662,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-112,4AFZ32-112,5449,2415,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
19663,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-113,4AFZ32-113,5450,472,69774.50933333334,-139420.62760930334,0.0,10572.999930469334,2631.299842333334
19664,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-114,4AFZ32-114,5450,920,69774.50933333334,-139420.62760930334,0.0,10572.999930469334,2631.299842333334
19665,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-115,4AFZ32-115,5451,571,69774.50944248399,-139450.3608997,0.0,10573.00003961999,2661.0331327299937
19666,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-116,4AFZ32-116,5451,1020,69774.50944248399,-139450.3608997,0.0,10573.00003961999,2661.0331327299937
19667,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-117,4AFZ32-117,5452,355,69774.50933333334,-139487.29427597,0.0,10572.999930469334,2697.9665089999908
19668,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-118,4AFZ32-118,5452,804,69774.50933333334,-139487.29427597,0.0,10572.999930469334,2697.9665089999908
19669,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-119,4AFZ32-119,5452,1343,69774.50933333334,-139487.29427597,0.0,10572.999930469334,2697.9665089999908
19670,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-120,4AFZ32-120,5453,108,69774.50933333334,-139544.12760930334,0.0,10572.999930469334,2754.799842333334
19671,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-121,4AFZ32-121,5453,556,69774.50933333334,-139544.12760930334,0.0,10572.999930469334,2754.799842333334
19672,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-122,4AFZ32-122,5453,1002,69774.50933333334,-139544.12760930334,0.0,10572.999930469334,2754.799842333334
19673,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-123,4AFZ32-123,5453,1542,69774.50933333334,-139544.12760930334,0.0,10572.999930469334,2754.799842333334
19674,DUAL_ACCESS,ZFS_RIGHT,4AFZ32-124,4AFZ32-124,5453,1991,69774.50933333334,-139544.12760930334,0.0,10572.999930469334,2754.799842333334
29657,DUAL_ACCESS,ZFS_LEFT,4AFZ32-201,4AFZ32-201,5448,1112,69774.50933333334,-139293.79447683666,0.0,10572.999930469334,2504.466709866654
29658,DUAL_ACCESS,ZFS_LEFT,4AFZ32-202,4AFZ32-202,5449,165,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
29659,DUAL_ACCESS,ZFS_LEFT,4AFZ32-203,4AFZ32-203,5449,615,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
29660,DUAL_ACCESS,ZFS_LEFT,4AFZ32-204,4AFZ32-204,5449,1064,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
29661,DUAL_ACCESS,ZFS_LEFT,4AFZ32-205,4AFZ32-205,5449,1604,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
29662,DUAL_ACCESS,ZFS_LEFT,4AFZ32-206,4AFZ32-206,5449,2054,69774.50933333334,-139340.46114350334,0.0,10572.999930469334,2551.13337653334
29663,DUAL_ACCESS,ZFS_LEFT,4AFZ32-207,4AFZ32-207,5450,108,69774.50933333334,-139420.62760930334,0.0,10572.999930469334,2631.299842333334
29664,DUAL_ACCESS,ZFS_LEFT,4AFZ32-208,4AFZ32-208,5450,558,69774.50933333334,-139420.62760930334,0.0,10572.999930469334,2631.299842333334
29665,DUAL_ACCESS,ZFS_LEFT,4AFZ32-209,4AFZ32-209,5451,206,69774.50944248399,-139450.3608997,0.0,10573.00003961999,2661.0331327299937
29666,DUAL_ACCESS,ZFS_LEFT,4AFZ32-210,4AFZ32-210,5451,655,69774.50944248399,-139450.3608997,0.0,10573.00003961999,2661.0331327299937
29667,DUAL_ACCESS,ZFS_LEFT,4AFZ32-211,4AFZ32-211,5451,1105,69774.50944248399,-139450.3608997,0.0,10573.00003961999,2661.0331327299937
29668,DUAL_ACCESS,ZFS_LEFT,4AFZ32-212,4AFZ32-212,5452,442,69774.50933333334,-139487.29427597,0.0,10572.999930469334,2697.9665089999908
29669,DUAL_ACCESS,ZFS_LEFT,4AFZ32-213,4AFZ32-213,5452,980,69774.50933333334,-139487.29427597,0.0,10572.999930469334,2697.9665089999908
29670,DUAL_ACCESS,ZFS_LEFT,4AFZ32-214,4AFZ32-214,5452,1430,69774.50933333334,-139487.29427597,0.0,10572.999930469334,2697.9665089999908
29671,DUAL_ACCESS,ZFS_LEFT,4AFZ32-215,4AFZ32-215,5453,191,69774.50933333334,-139544.12760930334,0.0,10572.999930469334,2754.799842333334
29672,DUAL_ACCESS,ZFS_LEFT,4AFZ32-216,4AFZ32-216,5453,641,69774.50933333334,-139544.12760930334,0.0,10572.999930469334,2754.799842333334
29673,DUAL_ACCESS,ZFS_LEFT,4AFZ32-217,4AFZ32-217,5453,1182,69774.50933333334,-139544.12760930334,0.0,10572.999930469334,2754.799842333334
29674,DUAL_ACCESS,ZFS_LEFT,4AFZ32-218,4AFZ32-218,5453,1629,69774.50933333334,-139544.12760930334,0.0,10572.999930469334,2754.799842333334
29691,DUAL_ACCESS,ZFS_LEFT,4AFZ32-235,4AFZ32-235,5467,163,69774.50933333334,-140069.80781554666,0.0,10572.999930469334,3280.480048576661
29692,DUAL_ACCESS,ZFS_LEFT,4AFZ32-236,4AFZ32-236,5467,613,69774.50933333334,-140069.80781554666,0.0,10572.999930469334,3280.480048576661
29693,DUAL_ACCESS,ZFS_LEFT,4AFZ32-237,4AFZ32-237,5467,1061,69774.50933333334,-140069.80781554666,0.0,10572.999930469334,3280.480048576661
29694,DUAL_ACCESS,ZFS_LEFT,4AFZ32-238,4AFZ32-238,5467,1513,69774.50933333334,-140069.80781554666,0.0,10572.999930469334,3280.480048576661
29695,DUAL_ACCESS,ZFS_LEFT,4AFZ32-239,4AFZ32-239,5468,66,69774.50944248367,-140136.47448221332,0.0,10573.00003961967,3347.146715243318
29696,DUAL_ACCESS,ZFS_LEFT,4AFZ32-240,4AFZ32-240,5468,514,69774.50944248367,-140136.47448221332,0.0,10573.00003961967,3347.146715243318
29697,DUAL_ACCESS,ZFS_LEFT,4AFZ32-241,4AFZ32-241,5468,963,69774.50944248367,-140136.47448221332,0.0,10573.00003961967,3347.146715243318
29698,DUAL_ACCESS,ZFS_LEFT,4AFZ32-242,4AFZ32-242,5468,1413,69774.50944248367,-140136.47448221332,0.0,10573.00003961967,3347.146715243318
29699,DUAL_ACCESS,ZFS_LEFT,4AFZ32-243,4AFZ32-243,5468,1953,69774.50944248367,-140136.47448221332,0.0,10573.00003961967,3347.146715243318
29700,DUAL_ACCESS,ZFS_LEFT,4AFZ32-244,4AFZ32-244,5469,404,69774.50944248367,-140203.14114888,0.0,10573.00003961967,3413.813381910004
29701,DUAL_ACCESS,ZFS_LEFT,4AFZ32-245,4AFZ32-245,5469,854,69774.50944248367,-140203.14114888,0.0,10573.00003961967,3413.813381910004
29702,DUAL_ACCESS,ZFS_LEFT,4AFZ32-246,4AFZ32-246,5469,1303,69774.50944248367,-140203.14114888,0.0,10573.00003961967,3413.813381910004
29703,DUAL_ACCESS,ZFS_LEFT,4AFZ32-247,4AFZ32-247,5469,1842,69774.50944248367,-140203.14114888,0.0,10573.00003961967,3413.813381910004
29704,DUAL_ACCESS,ZFS_LEFT,4AFZ32-248,4AFZ32-248,5470,293,69774.50944248367,-140269.80781554666,0.0,10573.00003961967,3480.480048576661
29705,DUAL_ACCESS,ZFS_LEFT,4AFZ32-249,4AFZ32-249,5470,741,69774.50944248367,-140269.80781554666,0.0,10573.00003961967,3480.480048576661
29706,DUAL_ACCESS,ZFS_LEFT,4AFZ32-250,4AFZ32-250,5470,1193,69774.50944248367,-140269.80781554666,0.0,10573.00003961967,3480.480048576661
29707,DUAL_ACCESS,ZFS_LEFT,4AFZ32-251,4AFZ32-251,5470,1733,69774.50944248367,-140269.80781554666,0.0,10573.00003961967,3480.480048576661
29708,DUAL_ACCESS,ZFS_LEFT,4AFZ32-252,4AFZ32-252,5471,333,69774.50933333334,-140331.46094253333,0.0,10572.999930469334,3542.133175563329
29709,DUAL_ACCESS,ZFS_LEFT,4AFZ32-253,4AFZ32-253,5471,783,69774.50933333334,-140331.46094253333,0.0,10572.999930469334,3542.133175563329
29710,DUAL_ACCESS,ZFS_LEFT,4AFZ32-254,4AFZ32-254,5471,1231,69774.50933333334,-140331.46094253333,0.0,10572.999930469334,3542.133175563329
29651,DUAL_ACCESS,ZFS_LEFT,4AFZ32-255,4AFZ32-255,5445,1454,69774.50933333334,-139117.12781017,0.0,10572.999930469334,2327.800043199997
29652,DUAL_ACCESS,ZFS_LEFT,4AFZ32-256,4AFZ32-256,5446,193,69774.50933333334,-139173.96114350334,0.0,10572.999930469334,2384.63337653334
