index,seq_max,seq_last,future_max,down_amount,HUBROOMTOTAL,M16A_3F_STORAGE_UTIL,CD_M163FSTORAGEUTIL,M16A_3F_CMD
31296,305.0,266.0,266.0,39.0,509.0,210.0,1.0,216.0
32016,375.0,300.0,285.0,90.0,740.0,201.0,13.0,233.0
32017,375.0,285.0,285.0,90.0,739.0,203.0,11.0,231.0
32018,375.0,274.0,296.0,79.0,749.0,203.0,11.0,230.0
32019,375.0,262.0,298.0,77.0,754.0,203.0,11.0,219.0
32020,375.0,255.0,299.0,76.0,770.0,203.0,11.0,214.0
32935,426.0,300.0,290.0,136.0,1062.0,153.0,83.0,178.0
32936,416.0,290.0,284.0,132.0,1026.0,153.0,82.0,166.0
32937,403.0,284.0,284.0,119.0,1008.0,154.0,81.0,168.0
32938,391.0,282.0,284.0,107.0,988.0,155.0,79.0,166.0
32939,384.0,277.0,292.0,92.0,975.0,156.0,79.0,172.0
32940,376.0,284.0,292.0,84.0,954.0,156.0,79.0,182.0
32941,375.0,279.0,294.0,81.0,928.0,157.0,78.0,181.0
32942,368.0,282.0,298.0,70.0,909.0,159.0,73.0,179.0
33030,349.0,300.0,293.0,56.0,533.0,193.0,25.0,219.0
33031,349.0,293.0,290.0,59.0,508.0,193.0,24.0,217.0
33032,349.0,290.0,290.0,59.0,500.0,195.0,22.0,222.0
33033,349.0,290.0,282.0,67.0,503.0,196.0,21.0,219.0
33034,345.0,277.0,282.0,63.0,499.0,197.0,19.0,217.0
33035,345.0,282.0,282.0,63.0,508.0,198.0,17.0,223.0
33036,345.0,282.0,274.0,71.0,503.0,201.0,13.0,219.0
33037,345.0,273.0,274.0,71.0,499.0,202.0,11.0,218.0
33038,345.0,267.0,274.0,71.0,500.0,203.0,10.0,218.0
33039,345.0,274.0,268.0,77.0,505.0,203.0,10.0,221.0
33040,345.0,268.0,267.0,78.0,504.0,203.0,10.0,213.0
33041,345.0,264.0,267.0,78.0,493.0,203.0,11.0,206.0
33042,345.0,256.0,267.0,78.0,487.0,202.0,11.0,195.0
33043,345.0,257.0,267.0,78.0,482.0,203.0,10.0,196.0
33044,345.0,256.0,267.0,78.0,501.0,203.0,10.0,200.0
33045,345.0,258.0,267.0,78.0,505.0,203.0,10.0,212.0
33046,345.0,261.0,267.0,78.0,496.0,203.0,10.0,209.0
33047,345.0,258.0,267.0,78.0,503.0,203.0,10.0,213.0
33048,345.0,267.0,267.0,78.0,507.0,203.0,10.0,223.0
33049,345.0,267.0,284.0,61.0,500.0,203.0,11.0,226.0
33050,345.0,267.0,284.0,61.0,506.0,202.0,11.0,215.0
33051,345.0,264.0,284.0,61.0,521.0,201.0,14.0,206.0
33052,345.0,259.0,284.0,61.0,529.0,200.0,14.0,218.0
33053,334.0,264.0,284.0,50.0,532.0,200.0,14.0,222.0
33054,331.0,263.0,284.0,47.0,544.0,201.0,13.0,215.0
33055,319.0,252.0,284.0,35.0,534.0,201.0,13.0,214.0
33056,319.0,246.0,287.0,32.0,527.0,201.0,12.0,216.0
33057,319.0,246.0,287.0,32.0,517.0,203.0,11.0,215.0
33058,308.0,266.0,287.0,21.0,550.0,203.0,11.0,231.0
33059,300.0,284.0,287.0,13.0,550.0,203.0,9.0,236.0
33085,304.0,301.0,295.0,9.0,576.0,200.0,15.0,232.0
33086,304.0,295.0,295.0,9.0,578.0,202.0,12.0,228.0
33087,304.0,276.0,299.0,5.0,559.0,203.0,11.0,220.0
33088,304.0,281.0,299.0,5.0,574.0,203.0,9.0,217.0
33089,304.0,280.0,299.0,5.0,579.0,203.0,9.0,219.0
33090,304.0,283.0,299.0,5.0,574.0,204.0,9.0,211.0
33091,304.0,268.0,299.0,5.0,569.0,204.0,9.0,198.0
33092,304.0,267.0,299.0,5.0,582.0,204.0,9.0,198.0
33093,304.0,272.0,299.0,5.0,592.0,204.0,9.0,204.0
33115,313.0,307.0,294.0,19.0,586.0,206.0,7.0,224.0
33116,313.0,294.0,293.0,20.0,580.0,206.0,7.0,224.0
33117,313.0,288.0,293.0,20.0,564.0,208.0,7.0,216.0
33118,313.0,288.0,293.0,20.0,555.0,209.0,1.0,216.0
33119,313.0,292.0,293.0,20.0,567.0,210.0,1.0,222.0
33120,313.0,293.0,286.0,27.0,569.0,210.0,1.0,228.0
33121,313.0,283.0,286.0,27.0,566.0,210.0,1.0,214.0
33122,313.0,279.0,286.0,27.0,543.0,210.0,1.0,215.0
33123,313.0,279.0,286.0,27.0,544.0,210.0,1.0,215.0
33124,313.0,284.0,286.0,27.0,529.0,210.0,1.0,208.0
33125,313.0,283.0,286.0,27.0,520.0,210.0,1.0,226.0
33126,313.0,286.0,277.0,36.0,507.0,210.0,1.0,220.0
33127,313.0,277.0,275.0,38.0,513.0,210.0,1.0,210.0
33128,313.0,267.0,275.0,38.0,525.0,210.0,1.0,208.0
33129,313.0,264.0,275.0,38.0,530.0,210.0,1.0,202.0
33130,313.0,261.0,287.0,26.0,529.0,210.0,1.0,203.0
33131,313.0,256.0,287.0,26.0,518.0,210.0,1.0,205.0
33132,313.0,264.0,287.0,26.0,509.0,210.0,1.0,211.0
33133,313.0,264.0,291.0,22.0,519.0,210.0,1.0,219.0
33162,310.0,306.0,298.0,12.0,611.0,208.0,2.0,235.0
33163,310.0,298.0,297.0,13.0,606.0,208.0,3.0,232.0
33193,317.0,302.0,293.0,24.0,528.0,210.0,1.0,214.0
33194,317.0,293.0,286.0,31.0,519.0,210.0,1.0,219.0
33195,317.0,286.0,282.0,35.0,521.0,210.0,1.0,210.0
33196,317.0,279.0,282.0,35.0,528.0,210.0,1.0,207.0
33197,317.0,278.0,282.0,35.0,511.0,210.0,1.0,208.0
33198,317.0,282.0,273.0,44.0,518.0,210.0,1.0,214.0
33199,317.0,273.0,254.0,63.0,520.0,210.0,1.0,206.0
33200,317.0,254.0,248.0,69.0,492.0,210.0,1.0,198.0
33201,317.0,248.0,240.0,77.0,485.0,210.0,1.0,195.0
33202,317.0,240.0,242.0,75.0,477.0,210.0,1.0,194.0
33203,317.0,237.0,247.0,70.0,473.0,210.0,1.0,202.0
33204,317.0,228.0,247.0,70.0,464.0,210.0,1.0,196.0
33205,317.0,225.0,247.0,70.0,444.0,209.0,1.0,187.0
33206,317.0,225.0,247.0,70.0,462.0,210.0,1.0,186.0
33207,317.0,223.0,247.0,70.0,464.0,210.0,1.0,180.0
33208,314.0,229.0,247.0,67.0,485.0,209.0,1.0,186.0
33209,314.0,225.0,247.0,67.0,489.0,210.0,1.0,186.0
33210,312.0,231.0,247.0,65.0,496.0,209.0,1.0,196.0
33211,306.0,233.0,247.0,59.0,504.0,209.0,1.0,199.0
33212,306.0,242.0,247.0,59.0,500.0,209.0,1.0,204.0
33213,305.0,247.0,246.0,59.0,503.0,209.0,1.0,200.0
33214,305.0,241.0,246.0,59.0,492.0,209.0,1.0,201.0
33215,305.0,246.0,246.0,59.0,493.0,210.0,0.0,206.0
33216,305.0,244.0,246.0,59.0,470.0,210.0,0.0,200.0
33217,305.0,246.0,246.0,59.0,466.0,209.0,1.0,202.0
33218,305.0,241.0,246.0,59.0,459.0,207.0,4.0,197.0
33219,305.0,240.0,248.0,57.0,464.0,207.0,5.0,200.0
33220,305.0,241.0,258.0,47.0,464.0,207.0,5.0,209.0
33221,305.0,238.0,258.0,47.0,456.0,207.0,4.0,200.0
33222,302.0,229.0,263.0,39.0,435.0,208.0,4.0,197.0
33250,302.0,302.0,299.0,3.0,597.0,208.0,4.0,239.0
33251,302.0,299.0,299.0,3.0,598.0,208.0,3.0,236.0
33279,313.0,304.0,297.0,16.0,549.0,209.0,1.0,217.0
33280,313.0,291.0,297.0,16.0,573.0,209.0,2.0,213.0
33281,313.0,287.0,297.0,16.0,567.0,208.0,2.0,210.0
33282,313.0,284.0,297.0,16.0,552.0,208.0,2.0,202.0
33283,313.0,290.0,297.0,16.0,554.0,208.0,3.0,206.0
33284,313.0,297.0,296.0,17.0,577.0,208.0,3.0,225.0
33285,313.0,296.0,295.0,18.0,583.0,209.0,2.0,223.0
33286,313.0,294.0,295.0,18.0,584.0,209.0,1.0,225.0
33287,313.0,287.0,295.0,18.0,563.0,209.0,1.0,212.0
33288,313.0,295.0,287.0,26.0,582.0,209.0,1.0,219.0
33289,313.0,287.0,286.0,27.0,568.0,208.0,2.0,206.0
33290,313.0,286.0,283.0,30.0,579.0,208.0,2.0,212.0
33291,313.0,283.0,298.0,15.0,571.0,209.0,2.0,217.0
33371,338.0,304.0,292.0,46.0,564.0,209.0,2.0,237.0
33372,330.0,292.0,288.0,42.0,554.0,209.0,1.0,218.0
33373,330.0,287.0,288.0,42.0,568.0,209.0,1.0,214.0
33374,330.0,279.0,288.0,42.0,565.0,209.0,1.0,212.0
33375,330.0,275.0,288.0,42.0,558.0,209.0,1.0,209.0
33376,330.0,273.0,288.0,42.0,550.0,208.0,4.0,215.0
33377,330.0,288.0,284.0,46.0,563.0,208.0,4.0,227.0
33378,328.0,284.0,278.0,50.0,572.0,208.0,3.0,216.0
33379,328.0,274.0,278.0,50.0,564.0,208.0,4.0,215.0
33380,328.0,275.0,278.0,50.0,556.0,208.0,2.0,225.0
33381,328.0,267.0,278.0,50.0,537.0,208.0,3.0,211.0
33382,328.0,275.0,278.0,50.0,529.0,208.0,2.0,209.0
33383,328.0,268.0,278.0,50.0,517.0,209.0,2.0,201.0
33384,328.0,271.0,278.0,50.0,524.0,209.0,2.0,212.0
33385,328.0,271.0,278.0,50.0,514.0,209.0,1.0,223.0
33386,328.0,278.0,273.0,55.0,522.0,210.0,1.0,214.0
33387,328.0,273.0,280.0,48.0,515.0,210.0,1.0,213.0
33388,328.0,255.0,281.0,47.0,526.0,209.0,1.0,209.0
33389,325.0,255.0,281.0,44.0,544.0,209.0,2.0,206.0
33390,322.0,253.0,281.0,41.0,553.0,209.0,1.0,203.0
33391,322.0,255.0,281.0,41.0,562.0,209.0,1.0,204.0
33392,322.0,264.0,289.0,33.0,544.0,209.0,1.0,207.0
33393,322.0,268.0,292.0,30.0,548.0,209.0,2.0,208.0
33394,313.0,270.0,292.0,21.0,558.0,208.0,2.0,209.0
33395,307.0,271.0,292.0,15.0,553.0,208.0,3.0,214.0
33396,307.0,266.0,292.0,15.0,538.0,208.0,3.0,212.0
33397,307.0,280.0,292.0,15.0,550.0,208.0,3.0,234.0
33398,307.0,281.0,292.0,15.0,549.0,208.0,3.0,231.0
33399,307.0,281.0,292.0,15.0,551.0,208.0,4.0,224.0
33400,304.0,280.0,292.0,12.0,543.0,208.0,4.0,220.0
33474,320.0,301.0,297.0,23.0,560.0,209.0,2.0,222.0
33475,320.0,297.0,297.0,23.0,557.0,209.0,2.0,226.0
33476,320.0,297.0,296.0,24.0,551.0,208.0,2.0,226.0
33477,320.0,292.0,296.0,24.0,554.0,209.0,2.0,220.0
33478,320.0,296.0,292.0,28.0,564.0,209.0,2.0,221.0
33479,320.0,292.0,292.0,28.0,569.0,208.0,4.0,217.0
33644,353.0,301.0,287.0,66.0,531.0,209.0,2.0,224.0
33645,353.0,287.0,281.0,72.0,521.0,209.0,1.0,226.0
33646,353.0,281.0,275.0,78.0,517.0,209.0,1.0,223.0
33647,353.0,275.0,267.0,86.0,517.0,209.0,1.0,215.0
33648,353.0,267.0,262.0,91.0,521.0,209.0,1.0,208.0
33649,353.0,262.0,259.0,94.0,523.0,210.0,1.0,211.0
33650,353.0,259.0,259.0,94.0,529.0,210.0,0.0,213.0
33651,353.0,259.0,258.0,95.0,526.0,210.0,0.0,206.0
33652,353.0,258.0,258.0,95.0,516.0,210.0,0.0,200.0
33653,353.0,244.0,258.0,95.0,512.0,210.0,0.0,192.0
33654,353.0,246.0,258.0,95.0,504.0,210.0,0.0,192.0
33655,353.0,254.0,258.0,95.0,517.0,210.0,0.0,191.0
33656,353.0,258.0,260.0,93.0,520.0,210.0,0.0,206.0
33657,353.0,247.0,260.0,93.0,515.0,210.0,0.0,197.0
33658,353.0,249.0,260.0,93.0,519.0,210.0,0.0,195.0
33659,353.0,245.0,260.0,93.0,520.0,210.0,0.0,202.0
33660,353.0,241.0,260.0,93.0,513.0,210.0,0.0,198.0
33661,353.0,233.0,260.0,93.0,502.0,210.0,0.0,195.0
33662,353.0,247.0,260.0,93.0,506.0,210.0,0.0,209.0
33663,353.0,253.0,260.0,93.0,505.0,210.0,0.0,210.0
33664,353.0,254.0,264.0,89.0,504.0,210.0,0.0,215.0
33665,348.0,253.0,273.0,75.0,507.0,210.0,1.0,208.0
33666,333.0,260.0,273.0,60.0,521.0,209.0,1.0,210.0
33667,333.0,253.0,273.0,60.0,511.0,209.0,1.0,204.0
33668,328.0,248.0,273.0,55.0,502.0,210.0,1.0,205.0
33669,320.0,257.0,273.0,47.0,509.0,210.0,1.0,210.0
33670,314.0,248.0,273.0,41.0,494.0,210.0,1.0,201.0
33671,310.0,254.0,274.0,36.0,500.0,210.0,0.0,206.0
33672,310.0,255.0,274.0,36.0,487.0,210.0,0.0,202.0
33673,301.0,252.0,277.0,24.0,492.0,210.0,0.0,206.0
33927,323.0,307.0,295.0,28.0,565.0,207.0,5.0,211.0
33928,323.0,295.0,295.0,28.0,568.0,207.0,5.0,198.0
33929,323.0,295.0,294.0,29.0,574.0,206.0,7.0,205.0
33930,323.0,285.0,294.0,29.0,564.0,205.0,8.0,194.0
33931,323.0,268.0,294.0,29.0,539.0,205.0,8.0,187.0
33932,323.0,269.0,294.0,29.0,513.0,205.0,8.0,186.0
33952,333.0,303.0,298.0,35.0,517.0,209.0,2.0,208.0
33953,333.0,298.0,290.0,43.0,501.0,209.0,2.0,205.0
33954,333.0,286.0,290.0,43.0,495.0,208.0,4.0,207.0
33955,333.0,290.0,279.0,54.0,509.0,206.0,5.0,202.0
33956,333.0,279.0,276.0,57.0,519.0,206.0,5.0,204.0
33957,333.0,276.0,272.0,61.0,529.0,206.0,6.0,207.0
33958,333.0,272.0,271.0,62.0,540.0,206.0,5.0,206.0
33959,333.0,270.0,287.0,46.0,542.0,207.0,5.0,211.0
33960,333.0,271.0,287.0,46.0,547.0,208.0,4.0,215.0
33961,333.0,252.0,287.0,46.0,539.0,208.0,4.0,202.0
33962,333.0,256.0,287.0,46.0,533.0,208.0,4.0,210.0
33963,333.0,249.0,287.0,46.0,541.0,209.0,2.0,202.0
33964,333.0,244.0,287.0,46.0,524.0,209.0,2.0,198.0
33965,333.0,244.0,287.0,46.0,529.0,209.0,2.0,192.0
33966,333.0,257.0,287.0,46.0,513.0,209.0,2.0,200.0
33967,333.0,262.0,287.0,46.0,505.0,209.0,2.0,212.0
33968,333.0,271.0,287.0,46.0,510.0,209.0,2.0,218.0
33969,333.0,287.0,278.0,55.0,511.0,207.0,4.0,227.0
33970,333.0,276.0,278.0,55.0,508.0,205.0,7.0,215.0
33971,333.0,278.0,274.0,59.0,511.0,205.0,7.0,223.0
33972,333.0,274.0,271.0,62.0,503.0,205.0,7.0,216.0
33973,333.0,269.0,271.0,62.0,513.0,206.0,6.0,208.0
33974,333.0,271.0,266.0,67.0,527.0,206.0,5.0,217.0
33975,333.0,266.0,259.0,74.0,517.0,207.0,4.0,218.0
33976,333.0,259.0,255.0,78.0,497.0,208.0,2.0,203.0
33977,333.0,255.0,253.0,80.0,483.0,208.0,2.0,202.0
33978,332.0,250.0,253.0,79.0,464.0,208.0,2.0,205.0
33979,322.0,253.0,249.0,73.0,460.0,208.0,4.0,202.0
33980,313.0,245.0,249.0,64.0,454.0,208.0,4.0,201.0
33981,303.0,249.0,245.0,58.0,462.0,208.0,3.0,209.0
34042,323.0,301.0,296.0,27.0,536.0,206.0,7.0,226.0
34043,323.0,296.0,296.0,27.0,540.0,206.0,5.0,221.0
34044,323.0,296.0,295.0,28.0,537.0,208.0,4.0,227.0
34045,323.0,293.0,295.0,28.0,529.0,208.0,4.0,219.0
34046,323.0,292.0,295.0,28.0,544.0,208.0,2.0,215.0
34047,323.0,295.0,294.0,29.0,531.0,209.0,1.0,217.0
34048,323.0,294.0,284.0,39.0,524.0,210.0,1.0,223.0
34049,323.0,284.0,279.0,44.0,510.0,210.0,1.0,221.0
34050,323.0,279.0,279.0,44.0,513.0,210.0,1.0,223.0
34051,323.0,279.0,277.0,46.0,506.0,210.0,1.0,221.0
34052,323.0,277.0,271.0,52.0,485.0,210.0,0.0,224.0
34053,323.0,271.0,268.0,55.0,480.0,210.0,0.0,207.0
34054,323.0,268.0,266.0,57.0,492.0,210.0,1.0,196.0
34055,323.0,266.0,259.0,64.0,477.0,210.0,0.0,192.0
34056,323.0,258.0,259.0,64.0,467.0,210.0,0.0,194.0
34057,312.0,258.0,259.0,53.0,464.0,210.0,0.0,204.0
34058,307.0,251.0,259.0,48.0,467.0,210.0,0.0,204.0
34059,306.0,259.0,257.0,49.0,463.0,210.0,0.0,215.0
34060,306.0,248.0,257.0,49.0,461.0,209.0,1.0,197.0
34061,306.0,240.0,257.0,49.0,463.0,210.0,1.0,194.0
34062,306.0,227.0,257.0,49.0,444.0,210.0,0.0,186.0
34063,306.0,216.0,257.0,49.0,458.0,210.0,0.0,168.0
34064,306.0,211.0,257.0,49.0,464.0,210.0,0.0,167.0
34065,306.0,224.0,257.0,49.0,467.0,210.0,0.0,180.0
34066,305.0,223.0,259.0,46.0,439.0,210.0,0.0,184.0
34067,304.0,232.0,259.0,45.0,441.0,210.0,0.0,192.0
34068,304.0,249.0,259.0,45.0,451.0,210.0,0.0,209.0
34069,304.0,257.0,259.0,45.0,450.0,210.0,0.0,212.0
34070,301.0,257.0,259.0,42.0,452.0,210.0,1.0,210.0
34071,301.0,254.0,259.0,42.0,450.0,210.0,1.0,206.0
34230,309.0,302.0,298.0,11.0,537.0,204.0,8.0,239.0
34231,309.0,294.0,298.0,11.0,530.0,205.0,8.0,233.0
34232,309.0,292.0,298.0,11.0,519.0,205.0,7.0,228.0
34233,309.0,298.0,294.0,15.0,542.0,205.0,8.0,240.0
34234,309.0,294.0,293.0,16.0,542.0,206.0,7.0,224.0
34235,309.0,293.0,283.0,26.0,554.0,205.0,8.0,230.0
34236,309.0,283.0,283.0,26.0,562.0,204.0,9.0,213.0
34237,309.0,283.0,282.0,27.0,568.0,204.0,9.0,215.0
34238,309.0,282.0,279.0,30.0,585.0,204.0,9.0,219.0
34239,309.0,262.0,279.0,30.0,579.0,205.0,8.0,215.0
34240,309.0,270.0,279.0,30.0,577.0,204.0,8.0,220.0
34241,309.0,267.0,284.0,25.0,563.0,205.0,8.0,222.0
34242,309.0,274.0,285.0,24.0,558.0,205.0,7.0,214.0
34243,309.0,279.0,286.0,23.0,576.0,205.0,7.0,220.0
34244,309.0,275.0,286.0,23.0,568.0,205.0,8.0,212.0
34245,309.0,276.0,286.0,23.0,561.0,205.0,8.0,212.0
34246,309.0,279.0,286.0,23.0,562.0,206.0,7.0,217.0
34247,309.0,272.0,286.0,23.0,553.0,206.0,7.0,217.0
34248,309.0,271.0,286.0,23.0,536.0,206.0,5.0,209.0
34249,309.0,263.0,286.0,23.0,529.0,206.0,6.0,213.0
34250,309.0,272.0,286.0,23.0,544.0,206.0,5.0,214.0
34251,309.0,284.0,286.0,23.0,558.0,205.0,8.0,234.0
34252,309.0,285.0,286.0,23.0,548.0,204.0,8.0,220.0
34253,309.0,286.0,283.0,26.0,552.0,204.0,9.0,229.0
34254,309.0,279.0,285.0,24.0,550.0,203.0,9.0,218.0
34255,309.0,283.0,294.0,15.0,551.0,203.0,10.0,222.0
34256,309.0,275.0,294.0,15.0,534.0,203.0,10.0,220.0
34257,306.0,278.0,294.0,12.0,535.0,204.0,8.0,217.0
34258,302.0,269.0,294.0,8.0,530.0,205.0,8.0,212.0
34259,302.0,279.0,294.0,8.0,539.0,203.0,10.0,220.0
34567,342.0,301.0,296.0,46.0,506.0,208.0,3.0,223.0
34568,342.0,296.0,286.0,56.0,507.0,209.0,1.0,220.0
34569,342.0,286.0,278.0,64.0,494.0,209.0,1.0,205.0
34570,342.0,278.0,269.0,73.0,492.0,209.0,2.0,211.0
34571,342.0,263.0,269.0,73.0,490.0,209.0,2.0,189.0
34572,342.0,246.0,269.0,73.0,473.0,207.0,4.0,188.0
34573,342.0,248.0,269.0,73.0,490.0,207.0,4.0,205.0
34574,342.0,254.0,269.0,73.0,494.0,207.0,4.0,210.0
34575,342.0,252.0,269.0,73.0,494.0,207.0,4.0,209.0
34576,342.0,258.0,269.0,73.0,495.0,205.0,7.0,219.0
34577,342.0,268.0,269.0,73.0,486.0,206.0,6.0,220.0
34578,342.0,269.0,264.0,78.0,491.0,206.0,7.0,230.0
34579,342.0,264.0,263.0,79.0,490.0,206.0,6.0,214.0
34580,342.0,263.0,261.0,81.0,489.0,207.0,5.0,216.0
34581,342.0,254.0,261.0,81.0,489.0,208.0,4.0,204.0
34582,342.0,261.0,261.0,81.0,481.0,207.0,4.0,201.0
34583,342.0,261.0,255.0,87.0,485.0,207.0,4.0,209.0
34584,342.0,252.0,255.0,87.0,485.0,207.0,4.0,205.0
34585,342.0,255.0,247.0,95.0,490.0,207.0,5.0,202.0
34586,342.0,243.0,249.0,93.0,479.0,207.0,5.0,198.0
34587,342.0,247.0,249.0,93.0,481.0,207.0,4.0,212.0
34588,342.0,244.0,255.0,87.0,476.0,207.0,4.0,213.0
34589,342.0,236.0,273.0,69.0,458.0,207.0,4.0,202.0
34590,342.0,223.0,273.0,69.0,460.0,207.0,4.0,190.0
34591,342.0,225.0,273.0,69.0,453.0,207.0,5.0,194.0
34592,342.0,227.0,273.0,69.0,441.0,207.0,4.0,185.0
34593,342.0,243.0,273.0,69.0,462.0,207.0,4.0,199.0
34594,342.0,243.0,273.0,69.0,471.0,207.0,4.0,204.0
34595,333.0,247.0,273.0,60.0,467.0,207.0,5.0,205.0
34596,301.0,249.0,273.0,28.0,467.0,207.0,5.0,208.0
34838,318.0,304.0,289.0,29.0,557.0,208.0,4.0,224.0
34839,318.0,289.0,275.0,43.0,541.0,208.0,4.0,219.0
34840,318.0,275.0,279.0,39.0,526.0,208.0,4.0,213.0
34841,318.0,267.0,279.0,39.0,504.0,208.0,4.0,201.0
34842,318.0,268.0,279.0,39.0,500.0,208.0,4.0,204.0
34843,318.0,269.0,279.0,39.0,504.0,208.0,4.0,212.0
34844,318.0,265.0,289.0,29.0,516.0,208.0,4.0,217.0
34845,318.0,266.0,297.0,21.0,531.0,208.0,4.0,222.0
34846,318.0,272.0,297.0,21.0,534.0,208.0,4.0,214.0
34866,318.0,301.0,290.0,28.0,537.0,206.0,5.0,236.0
34867,304.0,289.0,290.0,14.0,531.0,206.0,6.0,224.0
34868,301.0,290.0,285.0,16.0,525.0,205.0,7.0,233.0
34869,301.0,285.0,276.0,25.0,507.0,206.0,6.0,218.0
34870,301.0,276.0,269.0,32.0,501.0,206.0,6.0,212.0
34871,301.0,269.0,266.0,35.0,490.0,206.0,6.0,211.0
34872,301.0,260.0,266.0,35.0,486.0,206.0,5.0,193.0
34873,301.0,266.0,264.0,37.0,503.0,206.0,6.0,204.0
34874,301.0,264.0,258.0,43.0,500.0,205.0,7.0,212.0
34875,301.0,258.0,252.0,49.0,500.0,205.0,8.0,213.0
34876,301.0,247.0,253.0,48.0,488.0,205.0,8.0,207.0
34877,301.0,240.0,253.0,48.0,473.0,205.0,8.0,198.0
34878,301.0,230.0,253.0,48.0,474.0,205.0,8.0,197.0
34879,301.0,234.0,257.0,44.0,481.0,205.0,8.0,199.0
34880,301.0,237.0,257.0,44.0,483.0,206.0,7.0,200.0
34881,301.0,240.0,262.0,39.0,493.0,206.0,6.0,205.0
34882,301.0,234.0,263.0,38.0,485.0,206.0,7.0,200.0
34883,301.0,243.0,263.0,38.0,492.0,206.0,7.0,211.0
34884,301.0,252.0,263.0,38.0,503.0,205.0,8.0,210.0
34885,301.0,252.0,263.0,38.0,509.0,206.0,7.0,207.0
34886,301.0,253.0,263.0,38.0,501.0,206.0,7.0,210.0
34887,301.0,249.0,263.0,38.0,500.0,206.0,7.0,204.0
34888,301.0,248.0,263.0,38.0,488.0,206.0,7.0,202.0
34889,301.0,257.0,263.0,38.0,491.0,205.0,7.0,208.0
34890,301.0,257.0,263.0,38.0,476.0,204.0,8.0,215.0
34891,301.0,262.0,263.0,38.0,471.0,204.0,9.0,223.0
34892,301.0,263.0,262.0,39.0,459.0,204.0,9.0,218.0
34893,301.0,262.0,259.0,42.0,462.0,204.0,9.0,213.0
34894,301.0,259.0,254.0,47.0,448.0,204.0,8.0,214.0
34895,301.0,254.0,243.0,58.0,444.0,205.0,8.0,214.0
35329,312.0,307.0,296.0,16.0,544.0,203.0,11.0,230.0
35330,312.0,296.0,295.0,17.0,553.0,203.0,11.0,224.0
35331,312.0,295.0,291.0,21.0,548.0,202.0,11.0,226.0
35332,312.0,291.0,282.0,30.0,541.0,203.0,10.0,214.0
35333,312.0,282.0,275.0,37.0,522.0,203.0,9.0,209.0
35334,312.0,275.0,274.0,38.0,522.0,204.0,8.0,203.0
35335,312.0,274.0,273.0,39.0,511.0,205.0,7.0,196.0
35336,312.0,273.0,264.0,48.0,501.0,205.0,7.0,197.0
35337,312.0,264.0,264.0,48.0,494.0,205.0,7.0,193.0
35338,312.0,264.0,253.0,59.0,487.0,206.0,7.0,206.0
35339,312.0,252.0,258.0,54.0,486.0,206.0,7.0,198.0
35340,312.0,246.0,260.0,52.0,465.0,206.0,5.0,201.0
35341,312.0,235.0,260.0,52.0,452.0,207.0,5.0,195.0
35342,312.0,228.0,260.0,52.0,440.0,207.0,5.0,182.0
35343,312.0,228.0,260.0,52.0,448.0,207.0,5.0,185.0
35344,312.0,222.0,260.0,52.0,444.0,207.0,5.0,183.0
35345,312.0,222.0,260.0,52.0,457.0,206.0,5.0,185.0
35346,312.0,238.0,260.0,52.0,465.0,206.0,5.0,194.0
35347,312.0,239.0,260.0,52.0,468.0,206.0,6.0,188.0
35348,312.0,253.0,260.0,52.0,475.0,204.0,8.0,203.0
35349,312.0,258.0,260.0,52.0,482.0,205.0,8.0,205.0
35350,312.0,260.0,260.0,52.0,472.0,204.0,8.0,202.0
35351,312.0,254.0,260.0,52.0,479.0,204.0,8.0,207.0
35352,312.0,260.0,254.0,58.0,482.0,205.0,8.0,213.0
35353,312.0,248.0,254.0,58.0,467.0,205.0,7.0,204.0
35354,312.0,254.0,251.0,61.0,462.0,205.0,7.0,210.0
35355,312.0,250.0,262.0,50.0,468.0,205.0,7.0,200.0
35356,307.0,233.0,262.0,45.0,452.0,205.0,7.0,185.0
35357,307.0,236.0,262.0,45.0,452.0,205.0,7.0,191.0
35358,307.0,226.0,262.0,45.0,455.0,205.0,7.0,187.0
35979,353.0,301.0,292.0,61.0,503.0,201.0,13.0,219.0
35980,353.0,292.0,270.0,83.0,499.0,202.0,11.0,224.0
35981,353.0,270.0,261.0,92.0,485.0,202.0,12.0,206.0
35982,353.0,253.0,261.0,92.0,482.0,203.0,11.0,181.0
35983,350.0,231.0,261.0,89.0,469.0,203.0,9.0,172.0
35984,350.0,230.0,275.0,75.0,489.0,204.0,9.0,170.0
35985,337.0,232.0,275.0,62.0,499.0,205.0,8.0,173.0
35986,335.0,242.0,284.0,51.0,508.0,205.0,7.0,196.0
35987,335.0,251.0,287.0,48.0,521.0,205.0,7.0,203.0
35988,335.0,261.0,287.0,48.0,524.0,205.0,7.0,211.0
35989,335.0,260.0,287.0,48.0,526.0,205.0,8.0,205.0
35990,328.0,256.0,287.0,41.0,529.0,205.0,8.0,207.0
35991,327.0,254.0,287.0,40.0,520.0,205.0,8.0,202.0
35992,327.0,261.0,287.0,40.0,505.0,204.0,8.0,212.0
35993,327.0,258.0,287.0,40.0,500.0,203.0,9.0,216.0
35994,327.0,275.0,287.0,40.0,516.0,203.0,10.0,229.0
35995,327.0,269.0,287.0,40.0,512.0,203.0,10.0,217.0
