COMMANDID,MESSAGENAME,TEXT,LEVEL,MACHINENAME,TRANSACTIONID,CARRIER,UNITNAME,PROCESS,OPERATION_NAME,TIME_EX,THREAD,COMMAND
,,[ 2026-01-21 11:12:04.323 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.resource.impl.ResourceManagerExImpl.getSuitableInterBridgePort ] [ - suitable interBridge ports. carrierName{4PDM0001}. interBridgeMachineName{4AFC3301}. interBridgeGroupName{4AFC3301A_ING3}. queryCount(0). transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,ResourceManagerExImpl.getSuitableInterBridgePort,[2026-01-21 11:12:04.323],THREAD-ID=519,
,,[ 2026-01-21 11:12:04.366 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.resource.impl.ResourceManagerExImpl.getSuitableInterBridgePort ] [ - suitable interBridge ports. carrierName{4PDM0001}. interBridgeMachineName{4AFC3301}. interBridgeGroupName{4AFC3301A_ING2}. queryCount(0). transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,ResourceManagerExImpl.getSuitableInterBridgePort,[2026-01-21 11:12:04.366],THREAD-ID=519,
,,[ 2026-01-21 11:12:04.424 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.resource.impl.ResourceManagerExImpl.getSuitableInterBridgePort ] [ - suitable interBridge ports. carrierName{4PDM0001}. interBridgeMachineName{4AFC3301}. interBridgeGroupName{4AFC3301A_ING4}. queryCount(8)portName[4AFC3301A_IN48]. priority(1). reservedCommandCount(0). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:10:27.383]portName[4AFC3301A_IN41]. priority(1). reservedCommandCount(0). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:10:36.282]portName[4AFC3301A_IN45]. priority(1). reservedCommandCount(0). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:11:00.362]portName[4AFC3301A_IN43]. priority(1). reservedCommandCount(0). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:11:10.401]portName[4AFC3301A_IN46]. priority(1). reservedCommandCount(1). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:03:03.246]portName[4AFC3301A_IN47]. priority(1). reservedCommandCount(1). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:06:41.1]portName[4AFC3301A_IN42]. priority(1). reservedCommandCount(1). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:07:07.464]portName[4AFC3301A_IN44]. priority(1). reservedCommandCount(1). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:10:08.571]. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,ResourceManagerExImpl.getSuitableInterBridgePort,[2026-01-21 11:12:04.424],THREAD-ID=519,
,,[ 2026-01-21 11:12:04.426 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.transfer.impl.TransferManagerExImpl.setToWhenNotSameTransportMachine ] [ selection completed to suitable interBridgePort[4AFC3301A_IN48]. interBridgeMachine[4AFC3301] | carrierName[4PDM0001]. . transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,TransferManagerExImpl.setToWhenNotSameTransportMachine,[2026-01-21 11:12:04.426],THREAD-ID=519,
N4PDM000120260121111204,RAIL-CARRIERTRANSFER,[ 2026-01-21 11:12:04.452 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERTRANSFER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME > 2026-01-21 11:12:04.449 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4ACM4701 < /MACHINENAME > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < COMMANDID > N4PDM000120260121111204 < /COMMANDID > < CARRIERID > 4PDM0001 < /CARRIERID > < CARRIERLOC / > < CARRIERZONENAME / > < SOURCEUNIT > 4ANZ40-128 < /SOURCEUNIT > < SOURCECONTAINER / > < SOURCESLOT / > < DESTUNIT > 4AFC3301A_IN48 < /DESTUNIT > < DESTCONTAINER / > < DESTSLOT / > < RESULTCODE / > < PRIORITY > 50 < /PRIORITY > < LOTID > TE28204 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < STEPID > L1021000B < /STEPID > < OPER_DESC / > < WF_QTY / > < NEXTTOUNIT / > < /DATA > < TAIL / > < /MESSAGE > was sent to M14.REAL.NANOTRANS.MCSEIF.EI01_OHT_P. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,4ACM4701,'MCS2026012111120388504-EEbM,4PDM0001,,ts12_m14a,EsSender.send,[2026-01-21 11:12:04.452],THREAD-ID=519,
N4PDM000120260121111204,RAIL-CARRIERTRANSFER,[ 2026-01-21 11:12:04.454 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERTRANSFER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME > 2026-01-21 11:12:04.449 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4ACM4701 < /MACHINENAME > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < COMMANDID > N4PDM000120260121111204 < /COMMANDID > < CARRIERID > 4PDM0001 < /CARRIERID > < CARRIERLOC / > < CARRIERZONENAME / > < SOURCEUNIT > 4ANZ40-128 < /SOURCEUNIT > < SOURCECONTAINER / > < SOURCESLOT / > < DESTUNIT > 4AFC3301A_IN48 < /DESTUNIT > < DESTCONTAINER / > < DESTSLOT / > < RESULTCODE / > < PRIORITY > 50 < /PRIORITY > < LOTID > TE28204 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < STEPID > L1021000B < /STEPID > < OPER_DESC / > < WF_QTY / > < NEXTTOUNIT / > < /DATA > < TAIL / > < /MESSAGE > was sent to M14.REAL.NANOTRANS.MCSEIF.EI01_OHT_S. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,4ACM4701,'MCS2026012111120388504-EEbM,4PDM0001,,ts12_m14a,EsSender.send,[2026-01-21 11:12:04.454],THREAD-ID=519,
N4PDM000120260121111204,RAIL-CARRIERTRANSFERREPLY,[ 2026-01-21 11:12:04.486 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERTRANSFERREPLY < /MESSAGENAME > < TRANSACTIONID > MCS2026012111120448604-zlRP < /TRANSACTIONID > < CONVERSATIONID > d46b5e34-0c2f-46ef-88ab-ff4339cf26d2 < /CONVERSATIONID > < TIME > 2026-01-21 11:12:04.483 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4ACM4701 < /MACHINENAME > < CONNECTIONID > 4ACM4701 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < DESTUNIT > 4AFC3301A_IN48 < /DESTUNIT > < CARRIERID > 4PDM0001 < /CARRIERID > < COMMANDID > N4PDM000120260121111204 < /COMMANDID > < STEPID > L1021000B < /STEPID > < SOURCEUNIT > 4ANZ40-128 < /SOURCEUNIT > < LOTID > TE28204 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < LIST > < HCACK > 2 < /HCACK > < CPCOUNT / > < /LIST > < RESULTCODE > 2 < /RESULTCODE > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S2F50:EnhancedHostCommandAcknowledgeNew1 [D=6] [len=17] [SB=245103761] < L.2 < B.1 [HCACK] '2' > < L.0 [CPCOUNT] > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2026012111120448604-zlRP. [GTXN:MCS2026012111120448604-zlRP] ],WELL,4ACM4701,'MCS2026012111120448604-zlRP,4PDM0001,,ts12_m14a,EsListener.onMsg,[2026-01-21 11:12:04.486],Tibrv Dispatcher,
,UI-ALERT,[ 2026-01-21 11:12:04.501 ] [ WELL ] [ THREAD-ID=441 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-ALERT < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > MCS < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME / > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < COMMAND > ALERT < /COMMAND > < TIME1 > 2026-01-21 11:12:04 < /TIME1 > < DEVICETYPE > OHT < /DEVICETYPE > < ALARMNAME > OHTCannotExecute < /ALARMNAME > < ALARMCODE / > < ALARMID / > < MACHINE > 4ACM4701 < /MACHINE > < DETAILINFO > From[4ANZ40G1]|To[4AFC3301] < /DETAILINFO > < CARRIERID > 4PDM0001 < /CARRIERID > < ALARMTEXT > OHT Cannot Execute_Occured < /ALARMTEXT > < FLAG > NO < /FLAG > < BAYNAME > OHT < /BAYNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM14.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2026012111120448604-zlRP. [GTXN:MCS2026012111120448604-zlRP] ],WELL,4ACM4701,'MCS2026012111120448604-zlRP,4PDM0001,,ts12_m14a,UiSenderEx.send,[2026-01-21 11:12:04.501],THREAD-ID=441,ALERT
,,[ 2026-01-21 11:12:04.525 ] [ WELL ] [ THREAD-ID=441 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.cmessage.interfaceManager.HostInterface.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < Envelop > < Header > < Factory > M14 < /Factory > < Environment > REAL < /Environment > < Sender_Node > MCS < /Sender_Node > < Send_Process > MCS < /Send_Process > < Listen_Process > MHS < /Listen_Process > < Command > MCSMHS_TRANSFER_COMPLETED_EVENT < /Command > < /Header > < Body > < DATA DESTINATION="MHS" ORIGINATION="MCS" TID="MCSMHS_TRANSFER_COMPLETED_EVENT" SEQUENCE_NAME="MCSMHS_TRANSFER_COMPLETED_EVENT" > < MCSMHS_TRANSFER_COMPLETED_EVENT > < TRANSFER_COMPLETED_INFO CARRIER_ID="4PDM0001" DEVICE_ID="4ACM4701" SUB_DEVICE_ID="" SOURCE_ID="4ANZ40G1" DETAIL_SOURCE_ID="Partition1" DESTINATION_ID="4AFC3301" DETAIL_DESTINATION_ID="IN48" RESULT_CODE="103" EVENT_TIME="2026/01/21 11:12:04" / > < /MCSMHS_TRANSFER_COMPLETED_EVENT > < /DATA > < /Body > < /Envelop > was sent to M14.REAL.NANOTRANS.MHS.MHS.*. transactionId=MCS2026012111120448604-zlRP. [GTXN:MCS2026012111120448604-zlRP] ],WELL,,'MCS2026012111120448604-zlRP,4PDM0001,,ts12_m14a,HostInterface.send,[2026-01-21 11:12:04.525],THREAD-ID=441,MCSMHS_TRANSFER_COMPLETED_EVENT
,UI-TRANSPORT-RESTART,[ 2026-01-21 11:13:30.031 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.DaemonListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > UI-TRANSPORT-RESTART < /MESSAGENAME > < TRANSACTIONID > MCS2026012111133003104-mjfr < /TRANSACTIONID > < CONVERSATIONID > 36d7b9fa-0d10-47d9-b035-668fd23bf9b5 < /CONVERSATIONID > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4ANZ40G1 < /MACHINENAME > < CONNECTIONID / > < USERNAME > MCS(DS) < /USERNAME > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDM0001 < /CARRIERNAME > < MACHINENAME / > < UNITNAME / > < CONTAINERNAME / > < DESTMACHINENAME > 4AFC_M16 < /DESTMACHINENAME > < DESTUNITNAME > 4AFC_M16_OUT < /DESTUNITNAME > < DESTCONTAINERNAME / > < DESTSLOTNAME / > < DESTTYPE > PORT < /DESTTYPE > < PRIORITY > 50 < /PRIORITY > < /DATA > < TAIL / > < /MESSAGE > . transactionId=MCS2026012111133003104-mjfr. [GTXN:MCS2026012111133003104-mjfr] ],WELL,4ANZ40G1,'MCS2026012111133003104-mjfr,,,ts01_m14a,DaemonListener.onMsg,[2026-01-21 11:13:30.031],Tibrv Dispatcher,
,,[ 2026-01-21 11:13:30.081 ] [ WELL ] [ THREAD-ID=163 ] [ kr.co.aim.nanotrans.server.extension.framework.route.impl.RouteManagerExImpl.selectableTransportableInterlayerLifters ] [ Selected first interlayer machine. - routesAvailable. carrierName{4PDM0001}. selectedLifter{4AFC3301}. route{hopping=5. cost=30{singleNodeLoad(0).interNodeLength(30).interNodeLoad(0).tripleNodeDelay(0)}. nodeNames=[4ANZ40G1. 4ACM4701. 4AFC3301. 4AFC_CNV. 4AFC_M16]. available=true. banned=false. fixed=false. weight=0}. transactionId=MCS2026012111133003104-mjfr. [GTXN:MCS2026012111133003104-mjfr] ],WELL,,'MCS2026012111133003104-mjfr,,,ts01_m14a,RouteManagerExImpl.selectableTransportableInterlayerLifters,[2026-01-21 11:13:30.081],THREAD-ID=163,
,,[ 2026-01-21 11:13:30.206 ] [ WELL ] [ THREAD-ID=163 ] [ kr.co.aim.nanotrans.server.extension.framework.resource.impl.ResourceManagerExImpl.getSuitableInterBridgePort ] [ - suitable interBridge Groups. carrierName{4PDM0001}. bayName{N40}. interBridgeMachineName{4AFC3301}. inOutType{IN}. queryCount(6)groupPortName[4AFC3301A_ING3]. priority(1). weight(1.0)groupPortName[4AFC3301A_ING2]. priority(2). weight(1.0)groupPortName[4AFC3301A_ING4]. priority(3). weight(1.0)groupPortName[4AFC3301A_ING5]. priority(4). weight(1.0)groupPortName[4AFC3301A_ING6]. priority(5). weight(1.0)groupPortName[4AFC3301A_ING7]. priority(6). weight(1.0). transactionId=MCS2026012111133003104-mjfr. [GTXN:MCS2026012111133003104-mjfr] ],WELL,,'MCS2026012111133003104-mjfr,,,ts01_m14a,ResourceManagerExImpl.getSuitableInterBridgePort,[2026-01-21 11:13:30.206],THREAD-ID=163,
,,[ 2026-01-21 11:13:30.220 ] [ WELL ] [ THREAD-ID=163 ] [ kr.co.aim.nanotrans.server.extension.framework.resource.impl.ResourceManagerExImpl.getSuitableInterBridgePort ] [ - suitable interBridge ports. carrierName{4PDM0001}. interBridgeMachineName{4AFC3301}. interBridgeGroupName{4AFC3301A_ING3}. queryCount(0). transactionId=MCS2026012111133003104-mjfr. [GTXN:MCS2026012111133003104-mjfr] ],WELL,,'MCS2026012111133003104-mjfr,,,ts01_m14a,ResourceManagerExImpl.getSuitableInterBridgePort,[2026-01-21 11:13:30.220],THREAD-ID=163,
,,[ 2026-01-21 11:13:30.266 ] [ WELL ] [ THREAD-ID=163 ] [ kr.co.aim.nanotrans.server.extension.framework.resource.impl.ResourceManagerExImpl.getSuitableInterBridgePort ] [ - suitable interBridge ports. carrierName{4PDM0001}. interBridgeMachineName{4AFC3301}. interBridgeGroupName{4AFC3301A_ING2}. queryCount(0). transactionId=MCS2026012111133003104-mjfr. [GTXN:MCS2026012111133003104-mjfr] ],WELL,,'MCS2026012111133003104-mjfr,,,ts01_m14a,ResourceManagerExImpl.getSuitableInterBridgePort,[2026-01-21 11:13:30.266],THREAD-ID=163,
,,[ 2026-01-21 11:13:30.327 ] [ WELL ] [ THREAD-ID=163 ] [ kr.co.aim.nanotrans.server.extension.framework.resource.impl.ResourceManagerExImpl.getSuitableInterBridgePort ] [ - suitable interBridge ports. carrierName{4PDM0001}. interBridgeMachineName{4AFC3301}. interBridgeGroupName{4AFC3301A_ING4}. queryCount(8)portName[4AFC3301A_IN48]. priority(1). reservedCommandCount(0). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:10:27.383]portName[4AFC3301A_IN41]. priority(1). reservedCommandCount(0). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:10:36.282]portName[4AFC3301A_IN45]. priority(1). reservedCommandCount(0). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:11:00.362]portName[4AFC3301A_IN43]. priority(1). reservedCommandCount(0). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:11:10.401]portName[4AFC3301A_IN46]. priority(1). reservedCommandCount(1). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:03:03.246]portName[4AFC3301A_IN47]. priority(1). reservedCommandCount(1). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:06:41.1]portName[4AFC3301A_IN42]. priority(1). reservedCommandCount(1). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:07:07.464]portName[4AFC3301A_IN44]. priority(1). reservedCommandCount(1). maxCapacity(2). distance(10000). lastTransferTime[2026-01-21 11:10:08.571]. transactionId=MCS2026012111133003104-mjfr. [GTXN:MCS2026012111133003104-mjfr] ],WELL,,'MCS2026012111133003104-mjfr,,,ts01_m14a,ResourceManagerExImpl.getSuitableInterBridgePort,[2026-01-21 11:13:30.327],THREAD-ID=163,
,,[ 2026-01-21 11:13:30.329 ] [ WELL ] [ THREAD-ID=163 ] [ kr.co.aim.nanotrans.server.extension.framework.transfer.impl.TransferManagerExImpl.setToWhenNotSameTransportMachine ] [ selection completed to suitable interBridgePort[4AFC3301A_IN48]. interBridgeMachine[4AFC3301] | carrierName[4PDM0001]. . transactionId=MCS2026012111133003104-mjfr. [GTXN:MCS2026012111133003104-mjfr] ],WELL,,'MCS2026012111133003104-mjfr,,,ts01_m14a,TransferManagerExImpl.setToWhenNotSameTransportMachine,[2026-01-21 11:13:30.329],THREAD-ID=163,
N4PDM000120260121111204,RAIL-CARRIERTRANSFER,[ 2026-01-21 11:13:30.354 ] [ WELL ] [ THREAD-ID=163 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERTRANSFER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME > 2026-01-21 11:13:30.352 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4ACM4701 < /MACHINENAME > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < COMMANDID > N4PDM000120260121111204 < /COMMANDID > < CARRIERID > 4PDM0001 < /CARRIERID > < CARRIERLOC / > < CARRIERZONENAME / > < SOURCEUNIT > 4ANZ40-128 < /SOURCEUNIT > < SOURCECONTAINER / > < SOURCESLOT / > < DESTUNIT > 4AFC3301A_IN48 < /DESTUNIT > < DESTCONTAINER / > < DESTSLOT / > < RESULTCODE / > < PRIORITY > 50 < /PRIORITY > < LOTID > TE28204 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < STEPID > L1021000B < /STEPID > < OPER_DESC / > < WF_QTY / > < NEXTTOUNIT / > < /DATA > < TAIL / > < /MESSAGE > was sent to M14.REAL.NANOTRANS.MCSEIF.EI01_OHT_P. transactionId=MCS2026012111133003104-mjfr. [GTXN:MCS2026012111133003104-mjfr] ],WELL,4ACM4701,'MCS2026012111133003104-mjfr,4PDM0001,,ts01_m14a,EsSender.send,[2026-01-21 11:13:30.354],THREAD-ID=163,
N4PDM000120260121111204,RAIL-CARRIERTRANSFER,[ 2026-01-21 11:13:30.356 ] [ WELL ] [ THREAD-ID=163 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERTRANSFER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME > 2026-01-21 11:13:30.352 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4ACM4701 < /MACHINENAME > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < COMMANDID > N4PDM000120260121111204 < /COMMANDID > < CARRIERID > 4PDM0001 < /CARRIERID > < CARRIERLOC / > < CARRIERZONENAME / > < SOURCEUNIT > 4ANZ40-128 < /SOURCEUNIT > < SOURCECONTAINER / > < SOURCESLOT / > < DESTUNIT > 4AFC3301A_IN48 < /DESTUNIT > < DESTCONTAINER / > < DESTSLOT / > < RESULTCODE / > < PRIORITY > 50 < /PRIORITY > < LOTID > TE28204 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < STEPID > L1021000B < /STEPID > < OPER_DESC / > < WF_QTY / > < NEXTTOUNIT / > < /DATA > < TAIL / > < /MESSAGE > was sent to M14.REAL.NANOTRANS.MCSEIF.EI01_OHT_S. transactionId=MCS2026012111133003104-mjfr. [GTXN:MCS2026012111133003104-mjfr] ],WELL,4ACM4701,'MCS2026012111133003104-mjfr,4PDM0001,,ts01_m14a,EsSender.send,[2026-01-21 11:13:30.356],THREAD-ID=163,
N4PDM000120260121111204,RAIL-CARRIERTRANSFERREPLY,[ 2026-01-21 11:13:30.392 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERTRANSFERREPLY < /MESSAGENAME > < TRANSACTIONID > MCS2026012111133039204-58ZA < /TRANSACTIONID > < CONVERSATIONID > 36e79d6c-3596-4d04-ab24-7c524b82e85b < /CONVERSATIONID > < TIME > 2026-01-21 11:13:30.391 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4ACM4701 < /MACHINENAME > < CONNECTIONID > 4ACM4701 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < DESTUNIT > 4AFC3301A_IN48 < /DESTUNIT > < CARRIERID > 4PDM0001 < /CARRIERID > < COMMANDID > N4PDM000120260121111204 < /COMMANDID > < STEPID > L1021000B < /STEPID > < SOURCEUNIT > 4ANZ40-128 < /SOURCEUNIT > < LOTID > TE28204 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < LIST > < HCACK > 2 < /HCACK > < CPCOUNT / > < /LIST > < RESULTCODE > 2 < /RESULTCODE > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S2F50:EnhancedHostCommandAcknowledgeNew1 [D=6] [len=17] [SB=245104324] < L.2 < B.1 [HCACK] '2' > < L.0 [CPCOUNT] > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2026012111133039204-58ZA. [GTXN:MCS2026012111133039204-58ZA] ],WELL,4ACM4701,'MCS2026012111133039204-58ZA,4PDM0001,,ts11_m14a,EsListener.onMsg,[2026-01-21 11:13:30.392],Tibrv Dispatcher,
,UI-ALERT,[ 2026-01-21 11:13:30.408 ] [ WELL ] [ THREAD-ID=576 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-ALERT < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > MCS < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME / > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < COMMAND > ALERT < /COMMAND > < TIME1 > 2026-01-21 11:13:30 < /TIME1 > < DEVICETYPE > OHT < /DEVICETYPE > < ALARMNAME > OHTCannotExecute < /ALARMNAME > < ALARMCODE / > < ALARMID / > < MACHINE > 4ACM4701 < /MACHINE > < DETAILINFO > From[4ANZ40G1]|To[4AFC3301] < /DETAILINFO > < CARRIERID > 4PDM0001 < /CARRIERID > < ALARMTEXT > OHT Cannot Execute_Occured < /ALARMTEXT > < FLAG > NO < /FLAG > < BAYNAME > OHT < /BAYNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM14.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2026012111133039204-58ZA. [GTXN:MCS2026012111133039204-58ZA] ],WELL,4ACM4701,'MCS2026012111133039204-58ZA,4PDM0001,,ts11_m14a,UiSenderEx.send,[2026-01-21 11:13:30.408],THREAD-ID=576,ALERT
,,[ 2026-01-21 11:13:30.433 ] [ WELL ] [ THREAD-ID=576 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.cmessage.interfaceManager.HostInterface.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < Envelop > < Header > < Factory > M14 < /Factory > < Environment > REAL < /Environment > < Sender_Node > MCS < /Sender_Node > < Send_Process > MCS < /Send_Process > < Listen_Process > MHS < /Listen_Process > < Command > MCSMHS_TRANSFER_COMPLETED_EVENT < /Command > < /Header > < Body > < DATA DESTINATION="MHS" ORIGINATION="MCS" TID="MCSMHS_TRANSFER_COMPLETED_EVENT" SEQUENCE_NAME="MCSMHS_TRANSFER_COMPLETED_EVENT" > < MCSMHS_TRANSFER_COMPLETED_EVENT > < TRANSFER_COMPLETED_INFO CARRIER_ID="4PDM0001" DEVICE_ID="4ACM4701" SUB_DEVICE_ID="" SOURCE_ID="4ANZ40G1" DETAIL_SOURCE_ID="Partition1" DESTINATION_ID="4AFC3301" DETAIL_DESTINATION_ID="IN48" RESULT_CODE="103" EVENT_TIME="2026/01/21 11:13:30" / > < /MCSMHS_TRANSFER_COMPLETED_EVENT > < /DATA > < /Body > < /Envelop > was sent to M14.REAL.NANOTRANS.MHS.MHS.*. transactionId=MCS2026012111133039204-58ZA. [GTXN:MCS2026012111133039204-58ZA] ],WELL,,'MCS2026012111133039204-58ZA,4PDM0001,,ts11_m14a,HostInterface.send,[2026-01-21 11:13:30.433],THREAD-ID=576,MCSMHS_TRANSFER_COMPLETED_EVENT
